sep=;
Datum/Zeit;Energie;Einheit;Energie in Euro;Einheit;CO2-Ausstoss;Einheit;;Ansicht:;24 Stunden;;Datum;29.05.2025 17-52 Uhr
12:00;14,000;Wh;0,01;Euro;0,008;kg CO2
12:15;13,000;Wh;0,01;Euro;0,007;kg CO2
12:30;14,000;Wh;0,01;Euro;0,008;kg CO2
12:45;14,000;Wh;0,01;Euro;0,008;kg CO2
13:00;21,000;Wh;0,01;Euro;0,012;kg CO2
13:15;25,000;Wh;0,01;Euro;0,014;kg CO2
13:30;26,000;Wh;0,01;Euro;0,014;kg CO2
13:45;24,000;Wh;0,01;Euro;0,013;kg CO2
14:00;26,000;Wh;0,01;Euro;0,014;kg CO2
14:15;24,000;Wh;0,01;Euro;0,013;kg CO2
14:30;26,000;Wh;0,01;Euro;0,014;kg CO2
14:45;26,000;Wh;0,01;Euro;0,014;kg CO2
15:00;27,000;Wh;0,01;Euro;0,015;kg CO2
15:15;26,000;Wh;0,01;Euro;0,014;kg CO2
15:30;25,000;Wh;0,01;Euro;0,014;kg CO2
15:45;27,000;Wh;0,01;Euro;0,015;kg CO2
16:00;26,000;Wh;0,01;Euro;0,014;kg CO2
16:15;28,000;Wh;0,01;Euro;0,015;kg CO2
16:30;28,000;Wh;0,01;Euro;0,015;kg CO2
16:45;27,000;Wh;0,01;Euro;0,015;kg CO2
17:00;26,000;Wh;0,01;Euro;0,014;kg CO2
17:15;26,000;Wh;0,01;Euro;0,014;kg CO2
17:30;26,000;Wh;0,01;Euro;0,014;kg CO2
jetzt;9,000;Wh;0,00;Euro;0,005;kg CO2
